t,x,z,th1,th2,dth1,dth2
4.1618,-1.99094,-0.187368,-3.06405,-6.25061,0.284936,1.19904
4.1619,-1.99092,-0.187544,-3.06402,-6.25049,0.285558,1.19856
4.162,-1.9909,-0.18772,-3.06399,-6.25037,0.28618,1.19808
4.1621,-1.99088,-0.187896,-3.06396,-6.25025,0.286803,1.1976
4.1622,-1.99086,-0.188073,-3.06393,-6.25013,0.287425,1.19712
4.1623,-1.99084,-0.188249,-3.0639,-6.25001,0.288047,1.19664
4.1624,-1.99083,-0.188425,-3.06387,-6.24989,0.28867,1.19615
4.1625,-1.99081,-0.188602,-3.06385,-6.24977,0.289292,1.19567
4.1626,-1.99079,-0.188778,-3.06382,-6.24965,0.289914,1.19519
4.1627,-1.99077,-0.188955,-3.06379,-6.24953,0.290537,1.19471
4.1628,-1.99075,-0.189131,-3.06376,-6.24941,0.291159,1.19423
4.1629,-1.99073,-0.189308,-3.06373,-6.24929,0.291781,1.19375
4.163,-1.99071,-0.189485,-3.0637,-6.24917,0.292404,1.19327
4.1631,-1.99069,-0.189661,-3.06367,-6.24906,0.293026,1.19279
4.1632,-1.99068,-0.189838,-3.06364,-6.24894,0.293648,1.1923
4.1633,-1.99066,-0.190015,-3.06361,-6.24882,0.294271,1.19182
4.1634,-1.99064,-0.190192,-3.06358,-6.2487,0.294893,1.19134
4.1635,-1.99062,-0.190369,-3.06355,-6.24858,0.295515,1.19086
4.1636,-1.9906,-0.190547,-3.06352,-6.24846,0.296138,1.19038
4.1637,-1.99058,-0.190724,-3.06349,-6.24834,0.29676,1.1899
4.1638,-1.99056,-0.190901,-3.06346,-6.24822,0.297383,1.18942
4.1639,-1.99054,-0.191079,-3.06343,-6.2481,0.298005,1.18893
4.164,-1.99052,-0.191256,-3.0634,-6.24798,0.298628,1.18845
4.1641,-1.9905,-0.191434,-3.06337,-6.24787,0.29925,1.18797
4.1642,-1.99048,-0.191611,-3.06334,-6.24775,0.299872,1.18749
4.1643,-1.99047,-0.191789,-3.06331,-6.24763,0.300495,1.18701
4.1644,-1.99045,-0.191967,-3.06328,-6.24751,0.301117,1.18653
4.1645,-1.99043,-0.192145,-3.06325,-6.24739,0.30174,1.18605
4.1646,-1.99041,-0.192323,-3.06322,-6.24727,0.302362,1.18556
4.1647,-1.99039,-0.192501,-3.06319,-6.24715,0.302985,1.18508
4.1648,-1.99037,-0.192679,-3.06316,-6.24703,0.303607,1.1846
4.1649,-1.99035,-0.192857,-3.06313,-6.24692,0.30423,1.18412
4.165,-1.99033,-0.193035,-3.0631,-6.2468,0.304852,1.18364
4.1651,-1.99031,-0.193213,-3.06307,-6.24668,0.305475,1.18316
4.1652,-1.99029,-0.193392,-3.06304,-6.24656,0.306097,1.18267
4.1653,-1.99027,-0.19357,-3.06301,-6.24644,0.30672,1.18219
4.1654,-1.99025,-0.193749,-3.06298,-6.24632,0.307342,1.18171
4.1655,-1.99023,-0.193927,-3.06295,-6.24621,0.307965,1.18123
4.1656,-1.99021,-0.194106,-3.06292,-6.24609,0.308587,1.18075
4.1657,-1.99019,-0.194285,-3.06289,-6.24597,0.30921,1.18027
4.1658,-1.99017,-0.194463,-3.06286,-6.24585,0.309832,1.17978
4.1659,-1.99015,-0.194642,-3.06283,-6.24573,0.310455,1.1793
4.166,-1.99013,-0.194821,-3.06279,-6.24562,0.311078,1.17882
4.1661,-1.99011,-0.195,-3.06276,-6.2455,0.3117,1.17834
4.1662,-1.99009,-0.195179,-3.06273,-6.24538,0.312323,1.17786
4.1663,-1.99007,-0.195359,-3.0627,-6.24526,0.312945,1.17737
4.1664,-1.99005,-0.195538,-3.06267,-6.24515,0.313568,1.17689
4.1665,-1.99003,-0.195717,-3.06264,-6.24503,0.31419,1.17641
4.1666,-1.99002,-0.195897,-3.06261,-6.24491,0.314813,1.17593
4.1667,-1.99,-0.196076,-3.06258,-6.24479,0.315436,1.17545
4.1668,-1.98998,-0.196256,-3.06254,-6.24468,0.316058,1.17496
4.1669,-1.98996,-0.196435,-3.06251,-6.24456,0.316681,1.17448
4.167,-1.98994,-0.196615,-3.06248,-6.24444,0.317304,1.174
4.1671,-1.98992,-0.196795,-3.06245,-6.24432,0.317926,1.17352
4.1672,-1.98989,-0.196975,-3.06242,-6.24421,0.318549,1.17304
4.1673,-1.98987,-0.197154,-3.06238,-6.24409,0.319172,1.17255
4.1674,-1.98985,-0.197334,-3.06235,-6.24397,0.319794,1.17207
4.1675,-1.98983,-0.197514,-3.06232,-6.24385,0.320417,1.17159
4.1676,-1.98981,-0.197695,-3.06229,-6.24374,0.32104,1.17111
4.1677,-1.98979,-0.197875,-3.06226,-6.24362,0.321662,1.17063
4.1678,-1.98977,-0.198055,-3.06222,-6.2435,0.322285,1.17014
4.1679,-1.98975,-0.198235,-3.06219,-6.24339,0.322908,1.16966
4.168,-1.98973,-0.198416,-3.06216,-6.24327,0.32353,1.16918
4.1681,-1.98971,-0.198596,-3.06213,-6.24315,0.324153,1.1687
4.1682,-1.98969,-0.198777,-3.06209,-6.24303,0.324776,1.16822
4.1683,-1.98967,-0.198958,-3.06206,-6.24292,0.325398,1.16773
4.1684,-1.98965,-0.199138,-3.06203,-6.2428,0.326021,1.16725
4.1685,-1.98963,-0.199319,-3.062,-6.24268,0.326644,1.16677
4.1686,-1.98961,-0.1995,-3.06196,-6.24257,0.327267,1.16629
4.1687,-1.98959,-0.199681,-3.06193,-6.24245,0.327889,1.1658
4.1688,-1.98957,-0.199862,-3.0619,-6.24233,0.328512,1.16532
4.1689,-1.98955,-0.200043,-3.06187,-6.24222,0.329135,1.16484
4.169,-1.98953,-0.200224,-3.06183,-6.2421,0.329758,1.16436
4.1691,-1.98951,-0.200405,-3.0618,-6.24199,0.33038,1.16388
4.1692,-1.98949,-0.200587,-3.06177,-6.24187,0.331003,1.16339
4.1693,-1.98947,-0.200768,-3.06173,-6.24175,0.331626,1.16291
4.1694,-1.98945,-0.200949,-3.0617,-6.24164,0.332249,1.16243
4.1695,-1.98942,-0.201131,-3.06167,-6.24152,0.332872,1.16195
4.1696,-1.9894,-0.201313,-3.06163,-6.2414,0.333494,1.16146
4.1697,-1.98938,-0.201494,-3.0616,-6.24129,0.334117,1.16098
4.1698,-1.98936,-0.201676,-3.06157,-6.24117,0.33474,1.1605
4.1699,-1.98934,-0.201858,-3.06153,-6.24106,0.335363,1.16002
4.17,-1.98932,-0.20204,-3.0615,-6.24094,0.335986,1.15953
4.1701,-1.9893,-0.202222,-3.06147,-6.24082,0.336609,1.15905
4.1702,-1.98928,-0.202404,-3.06143,-6.24071,0.337231,1.15857
4.1703,-1.98926,-0.202586,-3.0614,-6.24059,0.337854,1.15809
4.1704,-1.98924,-0.202768,-3.06137,-6.24048,0.338477,1.1576
4.1705,-1.98922,-0.20295,-3.06133,-6.24036,0.3391,1.15712
4.1706,-1.98919,-0.203133,-3.0613,-6.24025,0.339723,1.15664
4.1707,-1.98917,-0.203315,-3.06126,-6.24013,0.340346,1.15616
4.1708,-1.98915,-0.203497,-3.06123,-6.24001,0.340969,1.15567
4.1709,-1.98913,-0.20368,-3.0612,-6.2399,0.341592,1.15519
4.171,-1.98911,-0.203863,-3.06116,-6.23978,0.342214,1.15471
4.1711,-1.98909,-0.204045,-3.06113,-6.23967,0.342837,1.15423
4.1712,-1.98907,-0.204228,-3.06109,-6.23955,0.34346,1.15374
4.1713,-1.98905,-0.204411,-3.06106,-6.23944,0.344083,1.15326
4.1714,-1.98902,-0.204594,-3.06102,-6.23932,0.344706,1.15278
4.1715,-1.989,-0.204777,-3.06099,-6.23921,0.345329,1.15229
4.1716,-1.98898,-0.20496,-3.06095,-6.23909,0.345952,1.15181
4.1717,-1.98896,-0.205143,-3.06092,-6.23898,0.346575,1.15133
4.1718,-1.98894,-0.205326,-3.06089,-6.23886,0.347198,1.15085
4.1719,-1.98892,-0.20551,-3.06085,-6.23875,0.347821,1.15036
4.172,-1.9889,-0.205693,-3.06082,-6.23863,0.348444,1.14988
4.1721,-1.98887,-0.205876,-3.06078,-6.23852,0.349067,1.1494
4.1722,-1.98885,-0.20606,-3.06075,-6.2384,0.34969,1.14892
4.1723,-1.98883,-0.206243,-3.06071,-6.23829,0.350313,1.14843
4.1724,-1.98881,-0.206427,-3.06068,-6.23817,0.350936,1.14795
4.1725,-1.98879,-0.206611,-3.06064,-6.23806,0.351559,1.14747
4.1726,-1.98877,-0.206794,-3.06061,-6.23794,0.352182,1.14698
4.1727,-1.98874,-0.206978,-3.06057,-6.23783,0.352805,1.1465
4.1728,-1.98872,-0.207162,-3.06054,-6.23771,0.353428,1.14602
4.1729,-1.9887,-0.207346,-3.0605,-6.2376,0.354051,1.14554
4.173,-1.98868,-0.20753,-3.06046,-6.23748,0.354674,1.14505
4.1731,-1.98866,-0.207715,-3.06043,-6.23737,0.355297,1.14457
4.1732,-1.98863,-0.207899,-3.06039,-6.23725,0.35592,1.14409
4.1733,-1.98861,-0.208083,-3.06036,-6.23714,0.356543,1.1436
4.1734,-1.98859,-0.208267,-3.06032,-6.23703,0.357166,1.14312
4.1735,-1.98857,-0.208452,-3.06029,-6.23691,0.357789,1.14264
4.1736,-1.98855,-0.208636,-3.06025,-6.2368,0.358412,1.14215
4.1737,-1.98853,-0.208821,-3.06021,-6.23668,0.359035,1.14167
4.1738,-1.9885,-0.209006,-3.06018,-6.23657,0.359658,1.14119
4.1739,-1.98848,-0.20919,-3.06014,-6.23645,0.360281,1.1407
4.174,-1.98846,-0.209375,-3.06011,-6.23634,0.360905,1.14022
4.1741,-1.98844,-0.20956,-3.06007,-6.23623,0.361528,1.13974
4.1742,-1.98841,-0.209745,-3.06003,-6.23611,0.362151,1.13926
4.1743,-1.98839,-0.20993,-3.06,-6.236,0.362774,1.13877
4.1744,-1.98837,-0.210115,-3.05996,-6.23588,0.363397,1.13829
4.1745,-1.98835,-0.2103,-3.05993,-6.23577,0.36402,1.13781
4.1746,-1.98833,-0.210486,-3.05989,-6.23566,0.364643,1.13732
4.1747,-1.9883,-0.210671,-3.05985,-6.23554,0.365267,1.13684
4.1748,-1.98828,-0.210856,-3.05982,-6.23543,0.36589,1.13636
4.1749,-1.98826,-0.211042,-3.05978,-6.23532,0.366513,1.13587
4.175,-1.98824,-0.211227,-3.05974,-6.2352,0.367136,1.13539
4.1751,-1.98821,-0.211413,-3.05971,-6.23509,0.367759,1.13491
4.1752,-1.98819,-0.211599,-3.05967,-6.23498,0.368382,1.13442
4.1753,-1.98817,-0.211784,-3.05963,-6.23486,0.369006,1.13394
4.1754,-1.98815,-0.21197,-3.0596,-6.23475,0.369629,1.13346
4.1755,-1.98812,-0.212156,-3.05956,-6.23464,0.370252,1.13297
4.1756,-1.9881,-0.212342,-3.05952,-6.23452,0.370875,1.13249
4.1757,-1.98808,-0.212528,-3.05948,-6.23441,0.371498,1.13201
4.1758,-1.98806,-0.212714,-3.05945,-6.2343,0.372122,1.13152
4.1759,-1.98803,-0.212901,-3.05941,-6.23418,0.372745,1.13104
4.176,-1.98801,-0.213087,-3.05937,-6.23407,0.373368,1.13056
4.1761,-1.98799,-0.213273,-3.05933,-6.23396,0.373991,1.13007
4.1762,-1.98796,-0.21346,-3.0593,-6.23384,0.374615,1.12959
4.1763,-1.98794,-0.213646,-3.05926,-6.23373,0.375238,1.1291
4.1764,-1.98792,-0.213833,-3.05922,-6.23362,0.375861,1.12862
4.1765,-1.9879,-0.214019,-3.05918,-6.2335,0.376484,1.12814
4.1766,-1.98787,-0.214206,-3.05915,-6.23339,0.377108,1.12765
4.1767,-1.98785,-0.214393,-3.05911,-6.23328,0.377731,1.12717
4.1768,-1.98783,-0.21458,-3.05907,-6.23317,0.378354,1.12669
4.1769,-1.9878,-0.214767,-3.05903,-6.23305,0.378977,1.1262
4.177,-1.98778,-0.214954,-3.059,-6.23294,0.379601,1.12572
4.1771,-1.98776,-0.215141,-3.05896,-6.23283,0.380224,1.12524
4.1772,-1.98773,-0.215328,-3.05892,-6.23272,0.380847,1.12475
4.1773,-1.98771,-0.215515,-3.05888,-6.2326,0.381471,1.12427
4.1774,-1.98769,-0.215702,-3.05884,-6.23249,0.382094,1.12378
4.1775,-1.98766,-0.21589,-3.05881,-6.23238,0.382717,1.1233
4.1776,-1.98764,-0.216077,-3.05877,-6.23227,0.383341,1.12282
4.1777,-1.98762,-0.216265,-3.05873,-6.23215,0.383964,1.12233
4.1778,-1.98759,-0.216452,-3.05869,-6.23204,0.384587,1.12185
4.1779,-1.98757,-0.21664,-3.05865,-6.23193,0.385211,1.12137
4.178,-1.98755,-0.216828,-3.05861,-6.23182,0.385834,1.12088
4.1781,-1.98752,-0.217015,-3.05857,-6.23171,0.386458,1.1204
4.1782,-1.9875,-0.217203,-3.05854,-6.23159,0.387081,1.11991
4.1783,-1.98748,-0.217391,-3.0585,-6.23148,0.387704,1.11943
4.1784,-1.98745,-0.217579,-3.05846,-6.23137,0.388328,1.11895
4.1785,-1.98743,-0.217767,-3.05842,-6.23126,0.388951,1.11846
4.1786,-1.98741,-0.217955,-3.05838,-6.23115,0.389575,1.11798
4.1787,-1.98738,-0.218144,-3.05834,-6.23103,0.390198,1.11749
4.1788,-1.98736,-0.218332,-3.0583,-6.23092,0.390821,1.11701
4.1789,-1.98734,-0.21852,-3.05826,-6.23081,0.391445,1.11653
4.179,-1.98731,-0.218709,-3.05822,-6.2307,0.392068,1.11604
4.1791,-1.98729,-0.218897,-3.05818,-6.23059,0.392692,1.11556
4.1792,-1.98727,-0.219086,-3.05815,-6.23048,0.393315,1.11507
4.1793,-1.98724,-0.219275,-3.05811,-6.23037,0.393939,1.11459
4.1794,-1.98722,-0.219463,-3.05807,-6.23025,0.394562,1.11411
4.1795,-1.98719,-0.219652,-3.05803,-6.23014,0.395186,1.11362
4.1796,-1.98717,-0.219841,-3.05799,-6.23003,0.395809,1.11314
4.1797,-1.98715,-0.22003,-3.05795,-6.22992,0.396432,1.11265
4.1798,-1.98712,-0.220219,-3.05791,-6.22981,0.397056,1.11217
4.1799,-1.9871,-0.220408,-3.05787,-6.2297,0.397679,1.11169
4.18,-1.98707,-0.220597,-3.05783,-6.22959,0.398303,1.1112
4.1801,-1.98705,-0.220787,-3.05779,-6.22947,0.398926,1.11072
4.1802,-1.98703,-0.220976,-3.05775,-6.22936,0.39955,1.11023
4.1803,-1.987,-0.221165,-3.05771,-6.22925,0.400174,1.10975
4.1804,-1.98698,-0.221355,-3.05767,-6.22914,0.400797,1.10926
4.1805,-1.98695,-0.221544,-3.05763,-6.22903,0.401421,1.10878
4.1806,-1.98693,-0.221734,-3.05759,-6.22892,0.402044,1.1083
4.1807,-1.98691,-0.221924,-3.05755,-6.22881,0.402668,1.10781
4.1808,-1.98688,-0.222113,-3.05751,-6.2287,0.403291,1.10733
4.1809,-1.98686,-0.222303,-3.05747,-6.22859,0.403915,1.10684
4.181,-1.98683,-0.222493,-3.05743,-6.22848,0.404538,1.10636
4.1811,-1.98681,-0.222683,-3.05739,-6.22837,0.405162,1.10587
4.1812,-1.98678,-0.222873,-3.05735,-6.22826,0.405785,1.10539
4.1813,-1.98676,-0.223063,-3.05731,-6.22815,0.406409,1.10491
4.1814,-1.98674,-0.223254,-3.05727,-6.22804,0.407033,1.10442
4.1815,-1.98671,-0.223444,-3.05722,-6.22792,0.407656,1.10394
4.1816,-1.98669,-0.223634,-3.05718,-6.22781,0.40828,1.10345
4.1817,-1.98666,-0.223825,-3.05714,-6.2277,0.408903,1.10297
4.1818,-1.98664,-0.224015,-3.0571,-6.22759,0.409527,1.10248
4.1819,-1.98661,-0.224206,-3.05706,-6.22748,0.410151,1.102
4.182,-1.98659,-0.224396,-3.05702,-6.22737,0.410774,1.10151
4.1821,-1.98656,-0.224587,-3.05698,-6.22726,0.411398,1.10103
4.1822,-1.98654,-0.224778,-3.05694,-6.22715,0.412022,1.10055
4.1823,-1.98651,-0.224969,-3.0569,-6.22704,0.412645,1.10006
4.1824,-1.98649,-0.22516,-3.05685,-6.22693,0.413269,1.09958
4.1825,-1.98646,-0.225351,-3.05681,-6.22682,0.413893,1.09909
4.1826,-1.98644,-0.225542,-3.05677,-6.22671,0.414516,1.09861
4.1827,-1.98641,-0.225733,-3.05673,-6.2266,0.41514,1.09812
4.1828,-1.98639,-0.225924,-3.05669,-6.22649,0.415764,1.09764
4.1829,-1.98637,-0.226115,-3.05665,-6.22638,0.416387,1.09715
4.183,-1.98634,-0.226307,-3.05661,-6.22627,0.417011,1.09667
4.1831,-1.98632,-0.226498,-3.05656,-6.22616,0.417635,1.09618
4.1832,-1.98629,-0.22669,-3.05652,-6.22605,0.418258,1.0957
4.1833,-1.98627,-0.226881,-3.05648,-6.22595,0.418882,1.09521
4.1834,-1.98624,-0.227073,-3.05644,-6.22584,0.419506,1.09473
4.1835,-1.98622,-0.227265,-3.0564,-6.22573,0.42013,1.09424
4.1836,-1.98619,-0.227456,-3.05635,-6.22562,0.420753,1.09376
4.1837,-1.98616,-0.227648,-3.05631,-6.22551,0.421377,1.09327
4.1838,-1.98614,-0.22784,-3.05627,-6.2254,0.422001,1.09279
4.1839,-1.98611,-0.228032,-3.05623,-6.22529,0.422625,1.09231
4.184,-1.98609,-0.228224,-3.05619,-6.22518,0.423248,1.09182
4.1841,-1.98606,-0.228416,-3.05614,-6.22507,0.423872,1.09134
4.1842,-1.98604,-0.228609,-3.0561,-6.22496,0.424496,1.09085
4.1843,-1.98601,-0.228801,-3.05606,-6.22485,0.42512,1.09037
4.1844,-1.98599,-0.228993,-3.05602,-6.22474,0.425743,1.08988
4.1845,-1.98596,-0.229186,-3.05597,-6.22463,0.426367,1.0894
4.1846,-1.98594,-0.229378,-3.05593,-6.22453,0.426991,1.08891
4.1847,-1.98591,-0.229571,-3.05589,-6.22442,0.427615,1.08843
4.1848,-1.98589,-0.229764,-3.05585,-6.22431,0.428239,1.08794
4.1849,-1.98586,-0.229956,-3.0558,-6.2242,0.428863,1.08746
4.185,-1.98583,-0.230149,-3.05576,-6.22409,0.429486,1.08697
4.1851,-1.98581,-0.230342,-3.05572,-6.22398,0.43011,1.08649
4.1852,-1.98578,-0.230535,-3.05567,-6.22387,0.430734,1.086
4.1853,-1.98576,-0.230728,-3.05563,-6.22376,0.431358,1.08552
4.1854,-1.98573,-0.230921,-3.05559,-6.22366,0.431982,1.08503
4.1855,-1.98571,-0.231114,-3.05554,-6.22355,0.432606,1.08454
4.1856,-1.98568,-0.231307,-3.0555,-6.22344,0.433229,1.08406
4.1857,-1.98566,-0.231501,-3.05546,-6.22333,0.433853,1.08357
4.1858,-1.98563,-0.231694,-3.05541,-6.22322,0.434477,1.08309
4.1859,-1.9856,-0.231888,-3.05537,-6.22311,0.435101,1.0826
4.186,-1.98558,-0.232081,-3.05533,-6.22301,0.435725,1.08212
4.1861,-1.98555,-0.232275,-3.05528,-6.2229,0.436349,1.08163
4.1862,-1.98553,-0.232468,-3.05524,-6.22279,0.436973,1.08115
4.1863,-1.9855,-0.232662,-3.0552,-6.22268,0.437597,1.08066
4.1864,-1.98547,-0.232856,-3.05515,-6.22257,0.438221,1.08018
4.1865,-1.98545,-0.23305,-3.05511,-6.22247,0.438845,1.07969
4.1866,-1.98542,-0.233244,-3.05506,-6.22236,0.439468,1.07921
4.1867,-1.9854,-0.233438,-3.05502,-6.22225,0.440092,1.07872
4.1868,-1.98537,-0.233632,-3.05498,-6.22214,0.440716,1.07824
4.1869,-1.98534,-0.233826,-3.05493,-6.22203,0.44134,1.07775
4.187,-1.98532,-0.23402,-3.05489,-6.22193,0.441964,1.07727
4.1871,-1.98529,-0.234215,-3.05484,-6.22182,0.442588,1.07678
4.1872,-1.98526,-0.234409,-3.0548,-6.22171,0.443212,1.07629
4.1873,-1.98524,-0.234604,-3.05476,-6.2216,0.443836,1.07581
4.1874,-1.98521,-0.234798,-3.05471,-6.2215,0.44446,1.07532
4.1875,-1.98519,-0.234993,-3.05467,-6.22139,0.445084,1.07484
4.1876,-1.98516,-0.235188,-3.05462,-6.22128,0.445708,1.07435
4.1877,-1.98513,-0.235382,-3.05458,-6.22117,0.446332,1.07387
4.1878,-1.98511,-0.235577,-3.05453,-6.22107,0.446956,1.07338
4.1879,-1.98508,-0.235772,-3.05449,-6.22096,0.44758,1.0729
4.188,-1.98505,-0.235967,-3.05444,-6.22085,0.448204,1.07241
4.1881,-1.98503,-0.236162,-3.0544,-6.22074,0.448828,1.07192
4.1882,-1.985,-0.236357,-3.05435,-6.22064,0.449452,1.07144
4.1883,-1.98497,-0.236552,-3.05431,-6.22053,0.450076,1.07095
4.1884,-1.98495,-0.236748,-3.05426,-6.22042,0.4507,1.07047
4.1885,-1.98492,-0.236943,-3.05422,-6.22032,0.451324,1.06998
4.1886,-1.98489,-0.237138,-3.05417,-6.22021,0.451948,1.0695
4.1887,-1.98487,-0.237334,-3.05413,-6.2201,0.452572,1.06901
4.1888,-1.98484,-0.237529,-3.05408,-6.22,0.453197,1.06852
4.1889,-1.98481,-0.237725,-3.05404,-6.21989,0.453821,1.06804
4.189,-1.98479,-0.237921,-3.05399,-6.21978,0.454445,1.06755
4.1891,-1.98476,-0.238117,-3.05395,-6.21967,0.455069,1.06707
4.1892,-1.98473,-0.238312,-3.0539,-6.21957,0.455693,1.06658
4.1893,-1.98471,-0.238508,-3.05385,-6.21946,0.456317,1.0661
4.1894,-1.98468,-0.238704,-3.05381,-6.21935,0.456941,1.06561
4.1895,-1.98465,-0.2389,-3.05376,-6.21925,0.457565,1.06512
4.1896,-1.98462,-0.239097,-3.05372,-6.21914,0.458189,1.06464
4.1897,-1.9846,-0.239293,-3.05367,-6.21904,0.458813,1.06415
4.1898,-1.98457,-0.239489,-3.05363,-6.21893,0.459438,1.06367
4.1899,-1.98454,-0.239685,-3.05358,-6.21882,0.460062,1.06318
4.19,-1.98452,-0.239882,-3.05353,-6.21872,0.460686,1.06269
4.1901,-1.98449,-0.240078,-3.05349,-6.21861,0.46131,1.06221
4.1902,-1.98446,-0.240275,-3.05344,-6.2185,0.461934,1.06172
4.1903,-1.98443,-0.240471,-3.0534,-6.2184,0.462558,1.06124
4.1904,-1.98441,-0.240668,-3.05335,-6.21829,0.463183,1.06075
4.1905,-1.98438,-0.240865,-3.0533,-6.21819,0.463807,1.06026
4.1906,-1.98435,-0.241062,-3.05326,-6.21808,0.464431,1.05978
4.1907,-1.98432,-0.241259,-3.05321,-6.21797,0.465055,1.05929
4.1908,-1.9843,-0.241456,-3.05316,-6.21787,0.465679,1.05881
4.1909,-1.98427,-0.241653,-3.05312,-6.21776,0.466304,1.05832
4.191,-1.98424,-0.24185,-3.05307,-6.21766,0.466928,1.05783
4.1911,-1.98421,-0.242047,-3.05302,-6.21755,0.467552,1.05735
4.1912,-1.98419,-0.242244,-3.05298,-6.21744,0.468176,1.05686
4.1913,-1.98416,-0.242442,-3.05293,-6.21734,0.4688,1.05637
4.1914,-1.98413,-0.242639,-3.05288,-6.21723,0.469425,1.05589
4.1915,-1.9841,-0.242837,-3.05284,-6.21713,0.470049,1.0554
4.1916,-1.98408,-0.243034,-3.05279,-6.21702,0.470673,1.05492
4.1917,-1.98405,-0.243232,-3.05274,-6.21692,0.471297,1.05443
4.1918,-1.98402,-0.24343,-3.05269,-6.21681,0.471922,1.05394
4.1919,-1.98399,-0.243628,-3.05265,-6.21671,0.472546,1.05346
4.192,-1.98397,-0.243825,-3.0526,-6.2166,0.47317,1.05297
4.1921,-1.98394,-0.244023,-3.05255,-6.2165,0.473794,1.05248
4.1922,-1.98391,-0.244221,-3.05251,-6.21639,0.474419,1.052
4.1923,-1.98388,-0.244419,-3.05246,-6.21629,0.475043,1.05151
4.1924,-1.98385,-0.244618,-3.05241,-6.21618,0.475667,1.05102
4.1925,-1.98383,-0.244816,-3.05236,-6.21607,0.476292,1.05054
4.1926,-1.9838,-0.245014,-3.05232,-6.21597,0.476916,1.05005
4.1927,-1.98377,-0.245212,-3.05227,-6.21586,0.47754,1.04957
4.1928,-1.98374,-0.245411,-3.05222,-6.21576,0.478165,1.04908
4.1929,-1.98371,-0.245609,-3.05217,-6.21566,0.478789,1.04859
4.193,-1.98368,-0.245808,-3.05212,-6.21555,0.479413,1.04811
4.1931,-1.98366,-0.246007,-3.05208,-6.21545,0.480038,1.04762
4.1932,-1.98363,-0.246205,-3.05203,-6.21534,0.480662,1.04713
4.1933,-1.9836,-0.246404,-3.05198,-6.21524,0.481286,1.04665
4.1934,-1.98357,-0.246603,-3.05193,-6.21513,0.481911,1.04616
4.1935,-1.98354,-0.246802,-3.05188,-6.21503,0.482535,1.04567
4.1936,-1.98352,-0.247001,-3.05184,-6.21492,0.483159,1.04519
4.1937,-1.98349,-0.2472,-3.05179,-6.21482,0.483784,1.0447
4.1938,-1.98346,-0.247399,-3.05174,-6.21471,0.484408,1.04421
4.1939,-1.98343,-0.247598,-3.05169,-6.21461,0.485033,1.04373
4.194,-1.9834,-0.247798,-3.05164,-6.2145,0.485657,1.04324
4.1941,-1.98337,-0.247997,-3.05159,-6.2144,0.486281,1.04275
4.1942,-1.98334,-0.248197,-3.05154,-6.2143,0.486906,1.04227
4.1943,-1.98332,-0.248396,-3.0515,-6.21419,0.48753,1.04178
4.1944,-1.98329,-0.248596,-3.05145,-6.21409,0.488155,1.04129
4.1945,-1.98326,-0.248795,-3.0514,-6.21398,0.488779,1.0408
4.1946,-1.98323,-0.248995,-3.05135,-6.21388,0.489404,1.04032
4.1947,-1.9832,-0.249195,-3.0513,-6.21378,0.490028,1.03983
4.1948,-1.98317,-0.249395,-3.05125,-6.21367,0.490652,1.03934
4.1949,-1.98314,-0.249595,-3.0512,-6.21357,0.491277,1.03886
4.195,-1.98311,-0.249795,-3.05115,-6.21346,0.491901,1.03837
4.1951,-1.98309,-0.249995,-3.0511,-6.21336,0.492526,1.03788
4.1952,-1.98306,-0.250195,-3.05105,-6.21326,0.49315,1.0374
4.1953,-1.98303,-0.250395,-3.051,-6.21315,0.493775,1.03691
4.1954,-1.983,-0.250596,-3.05096,-6.21305,0.494399,1.03642
4.1955,-1.98297,-0.250796,-3.05091,-6.21295,0.495024,1.03594
4.1956,-1.98294,-0.250996,-3.05086,-6.21284,0.495648,1.03545
4.1957,-1.98291,-0.251197,-3.05081,-6.21274,0.496273,1.03496
4.1958,-1.98288,-0.251398,-3.05076,-6.21263,0.496897,1.03447
4.1959,-1.98285,-0.251598,-3.05071,-6.21253,0.497522,1.03399
4.196,-1.98282,-0.251799,-3.05066,-6.21243,0.498146,1.0335
4.1961,-1.9828,-0.252,-3.05061,-6.21232,0.498771,1.03301
4.1962,-1.98277,-0.252201,-3.05056,-6.21222,0.499395,1.03253
4.1963,-1.98274,-0.252402,-3.05051,-6.21212,0.50002,1.03204
4.1964,-1.98271,-0.252603,-3.05046,-6.21201,0.500644,1.03155
4.1965,-1.98268,-0.252804,-3.05041,-6.21191,0.501269,1.03106
4.1966,-1.98265,-0.253005,-3.05036,-6.21181,0.501894,1.03058
4.1967,-1.98262,-0.253206,-3.05031,-6.21171,0.502518,1.03009
4.1968,-1.98259,-0.253407,-3.05026,-6.2116,0.503143,1.0296
4.1969,-1.98256,-0.253609,-3.05021,-6.2115,0.503767,1.02912
4.197,-1.98253,-0.25381,-3.05016,-6.2114,0.504392,1.02863
4.1971,-1.9825,-0.254012,-3.05011,-6.21129,0.505016,1.02814
4.1972,-1.98247,-0.254213,-3.05006,-6.21119,0.505641,1.02765
4.1973,-1.98244,-0.254415,-3.05,-6.21109,0.506266,1.02717
4.1974,-1.98241,-0.254617,-3.04995,-6.21099,0.50689,1.02668
4.1975,-1.98238,-0.254819,-3.0499,-6.21088,0.507515,1.02619
4.1976,-1.98235,-0.255021,-3.04985,-6.21078,0.50814,1.0257
