t,th1,th2,dth1,dth2
3.265,-0.894671,-7.60648,-2.53515,-0.635075
3.2651,-0.894925,-7.60654,-2.53576,-0.633918
3.2652,-0.895178,-7.6066,-2.53637,-0.632762
3.2653,-0.895432,-7.60667,-2.53698,-0.631605
3.2654,-0.895686,-7.60673,-2.53759,-0.630448
3.2655,-0.895939,-7.60679,-2.5382,-0.629291
3.2656,-0.896193,-7.60686,-2.53881,-0.628135
3.2657,-0.896447,-7.60692,-2.53942,-0.626978
3.2658,-0.896701,-7.60698,-2.54003,-0.625821
3.2659,-0.896955,-7.60704,-2.54064,-0.624665
3.266,-0.897209,-7.60711,-2.54125,-0.623508
3.2661,-0.897463,-7.60717,-2.54186,-0.622351
3.2662,-0.897718,-7.60723,-2.54247,-0.621195
3.2663,-0.897972,-7.60729,-2.54307,-0.620038
3.2664,-0.898226,-7.60736,-2.54368,-0.618881
3.2665,-0.898481,-7.60742,-2.54429,-0.617725
3.2666,-0.898735,-7.60748,-2.5449,-0.616568
3.2667,-0.89899,-7.60754,-2.54551,-0.615411
3.2668,-0.899244,-7.6076,-2.54611,-0.614255
3.2669,-0.899499,-7.60766,-2.54672,-0.613098
3.267,-0.899753,-7.60773,-2.54733,-0.611942
3.2671,-0.900008,-7.60779,-2.54794,-0.610785
3.2672,-0.900263,-7.60785,-2.54854,-0.609628
3.2673,-0.900518,-7.60791,-2.54915,-0.608472
3.2674,-0.900773,-7.60797,-2.54976,-0.607315
3.2675,-0.901028,-7.60803,-2.55036,-0.606159
3.2676,-0.901283,-7.60809,-2.55097,-0.605002
3.2677,-0.901538,-7.60815,-2.55157,-0.603846
3.2678,-0.901793,-7.60821,-2.55218,-0.602689
3.2679,-0.902049,-7.60827,-2.55279,-0.601533
3.268,-0.902304,-7.60833,-2.55339,-0.600376
3.2681,-0.902559,-7.60839,-2.554,-0.59922
3.2682,-0.902815,-7.60845,-2.5546,-0.598063
3.2683,-0.90307,-7.60851,-2.5552,-0.596907
3.2684,-0.903326,-7.60857,-2.55581,-0.595751
3.2685,-0.903581,-7.60863,-2.55641,-0.594594
3.2686,-0.903837,-7.60869,-2.55702,-0.593438
3.2687,-0.904093,-7.60875,-2.55762,-0.592281
3.2688,-0.904349,-7.60881,-2.55822,-0.591125
3.2689,-0.904604,-7.60887,-2.55883,-0.589969
3.269,-0.90486,-7.60893,-2.55943,-0.588812
3.2691,-0.905116,-7.60898,-2.56003,-0.587656
3.2692,-0.905372,-7.60904,-2.56064,-0.5865
3.2693,-0.905628,-7.6091,-2.56124,-0.585343
3.2694,-0.905885,-7.60916,-2.56184,-0.584187
3.2695,-0.906141,-7.60922,-2.56244,-0.583031
3.2696,-0.906397,-7.60928,-2.56305,-0.581874
3.2697,-0.906653,-7.60934,-2.56365,-0.580718
3.2698,-0.90691,-7.60939,-2.56425,-0.579562
3.2699,-0.907166,-7.60945,-2.56485,-0.578406
3.27,-0.907423,-7.60951,-2.56545,-0.577249
3.2701,-0.907679,-7.60957,-2.56605,-0.576093
3.2702,-0.907936,-7.60962,-2.56665,-0.574937
3.2703,-0.908193,-7.60968,-2.56725,-0.573781
3.2704,-0.908449,-7.60974,-2.56785,-0.572625
3.2705,-0.908706,-7.6098,-2.56846,-0.571468
3.2706,-0.908963,-7.60985,-2.56906,-0.570312
3.2707,-0.90922,-7.60991,-2.56965,-0.569156
3.2708,-0.909477,-7.60997,-2.57025,-0.568
3.2709,-0.909734,-7.61002,-2.57085,-0.566844
3.271,-0.909991,-7.61008,-2.57145,-0.565688
3.2711,-0.910248,-7.61014,-2.57205,-0.564532
3.2712,-0.910506,-7.61019,-2.57265,-0.563376
3.2713,-0.910763,-7.61025,-2.57325,-0.56222
3.2714,-0.91102,-7.61031,-2.57385,-0.561064
3.2715,-0.911278,-7.61036,-2.57445,-0.559908
3.2716,-0.911535,-7.61042,-2.57504,-0.558752
3.2717,-0.911793,-7.61047,-2.57564,-0.557596
3.2718,-0.91205,-7.61053,-2.57624,-0.55644
3.2719,-0.912308,-7.61058,-2.57684,-0.555284
3.272,-0.912566,-7.61064,-2.57743,-0.554128
3.2721,-0.912823,-7.6107,-2.57803,-0.552972
3.2722,-0.913081,-7.61075,-2.57863,-0.551816
3.2723,-0.913339,-7.61081,-2.57922,-0.55066
3.2724,-0.913597,-7.61086,-2.57982,-0.549504
3.2725,-0.913855,-7.61092,-2.58042,-0.548348
3.2726,-0.914113,-7.61097,-2.58101,-0.547193
3.2727,-0.914371,-7.61103,-2.58161,-0.546037
3.2728,-0.914629,-7.61108,-2.5822,-0.544881
3.2729,-0.914888,-7.61113,-2.5828,-0.543725
3.273,-0.915146,-7.61119,-2.58339,-0.542569
3.2731,-0.915404,-7.61124,-2.58399,-0.541414
3.2732,-0.915663,-7.6113,-2.58458,-0.540258
3.2733,-0.915921,-7.61135,-2.58518,-0.539102
3.2734,-0.91618,-7.6114,-2.58577,-0.537946
3.2735,-0.916438,-7.61146,-2.58637,-0.536791
3.2736,-0.916697,-7.61151,-2.58696,-0.535635
3.2737,-0.916956,-7.61157,-2.58755,-0.534479
3.2738,-0.917215,-7.61162,-2.58815,-0.533324
3.2739,-0.917473,-7.61167,-2.58874,-0.532168
3.274,-0.917732,-7.61173,-2.58933,-0.531013
3.2741,-0.917991,-7.61178,-2.58993,-0.529857
3.2742,-0.91825,-7.61183,-2.59052,-0.528701
3.2743,-0.918509,-7.61188,-2.59111,-0.527546
3.2744,-0.918769,-7.61194,-2.5917,-0.52639
3.2745,-0.919028,-7.61199,-2.5923,-0.525235
3.2746,-0.919287,-7.61204,-2.59289,-0.524079
3.2747,-0.919546,-7.61209,-2.59348,-0.522924
3.2748,-0.919806,-7.61215,-2.59407,-0.521768
3.2749,-0.920065,-7.6122,-2.59466,-0.520613
3.275,-0.920325,-7.61225,-2.59525,-0.519458
3.2751,-0.920584,-7.6123,-2.59584,-0.518302
3.2752,-0.920844,-7.61235,-2.59644,-0.517147
3.2753,-0.921104,-7.61241,-2.59703,-0.515991
3.2754,-0.921363,-7.61246,-2.59762,-0.514836
3.2755,-0.921623,-7.61251,-2.59821,-0.513681
3.2756,-0.921883,-7.61256,-2.5988,-0.512525
3.2757,-0.922143,-7.61261,-2.59939,-0.51137
3.2758,-0.922403,-7.61266,-2.59997,-0.510215
3.2759,-0.922663,-7.61271,-2.60056,-0.50906
3.276,-0.922923,-7.61276,-2.60115,-0.507904
3.2761,-0.923183,-7.61281,-2.60174,-0.506749
3.2762,-0.923443,-7.61287,-2.60233,-0.505594
3.2763,-0.923704,-7.61292,-2.60292,-0.504439
3.2764,-0.923964,-7.61297,-2.60351,-0.503284
3.2765,-0.924224,-7.61302,-2.60409,-0.502128
3.2766,-0.924485,-7.61307,-2.60468,-0.500973
3.2767,-0.924745,-7.61312,-2.60527,-0.499818
3.2768,-0.925006,-7.61317,-2.60586,-0.498663
3.2769,-0.925266,-7.61322,-2.60644,-0.497508
3.277,-0.925527,-7.61327,-2.60703,-0.496353
3.2771,-0.925788,-7.61332,-2.60762,-0.495198
3.2772,-0.926049,-7.61337,-2.6082,-0.494043
3.2773,-0.926309,-7.61341,-2.60879,-0.492888
3.2774,-0.92657,-7.61346,-2.60938,-0.491733
3.2775,-0.926831,-7.61351,-2.60996,-0.490578
3.2776,-0.927092,-7.61356,-2.61055,-0.489423
3.2777,-0.927353,-7.61361,-2.61113,-0.488268
3.2778,-0.927614,-7.61366,-2.61172,-0.487114
3.2779,-0.927876,-7.61371,-2.6123,-0.485959
3.278,-0.928137,-7.61376,-2.61289,-0.484804
3.2781,-0.928398,-7.61381,-2.61347,-0.483649
3.2782,-0.92866,-7.61385,-2.61406,-0.482494
3.2783,-0.928921,-7.6139,-2.61464,-0.48134
3.2784,-0.929183,-7.61395,-2.61523,-0.480185
3.2785,-0.929444,-7.614,-2.61581,-0.47903
3.2786,-0.929706,-7.61405,-2.61639,-0.477875
3.2787,-0.929967,-7.61409,-2.61698,-0.476721
3.2788,-0.930229,-7.61414,-2.61756,-0.475566
3.2789,-0.930491,-7.61419,-2.61814,-0.474412
3.279,-0.930753,-7.61424,-2.61873,-0.473257
3.2791,-0.931015,-7.61428,-2.61931,-0.472102
3.2792,-0.931277,-7.61433,-2.61989,-0.470948
3.2793,-0.931539,-7.61438,-2.62047,-0.469793
3.2794,-0.931801,-7.61442,-2.62106,-0.468639
3.2795,-0.932063,-7.61447,-2.62164,-0.467484
3.2796,-0.932325,-7.61452,-2.62222,-0.46633
3.2797,-0.932587,-7.61456,-2.6228,-0.465175
3.2798,-0.93285,-7.61461,-2.62338,-0.464021
3.2799,-0.933112,-7.61466,-2.62396,-0.462867
3.28,-0.933374,-7.6147,-2.62454,-0.461712
3.2801,-0.933637,-7.61475,-2.62512,-0.460558
3.2802,-0.933899,-7.6148,-2.6257,-0.459404
3.2803,-0.934162,-7.61484,-2.62628,-0.458249
3.2804,-0.934425,-7.61489,-2.62686,-0.457095
3.2805,-0.934687,-7.61493,-2.62744,-0.455941
3.2806,-0.93495,-7.61498,-2.62802,-0.454787
3.2807,-0.935213,-7.61502,-2.6286,-0.453632
3.2808,-0.935476,-7.61507,-2.62918,-0.452478
3.2809,-0.935739,-7.61511,-2.62976,-0.451324
3.281,-0.936002,-7.61516,-2.63034,-0.45017
3.2811,-0.936265,-7.6152,-2.63092,-0.449016
3.2812,-0.936528,-7.61525,-2.6315,-0.447862
3.2813,-0.936791,-7.61529,-2.63207,-0.446708
3.2814,-0.937054,-7.61534,-2.63265,-0.445554
3.2815,-0.937318,-7.61538,-2.63323,-0.4444
3.2816,-0.937581,-7.61543,-2.63381,-0.443246
3.2817,-0.937844,-7.61547,-2.63438,-0.442092
3.2818,-0.938108,-7.61552,-2.63496,-0.440938
3.2819,-0.938371,-7.61556,-2.63554,-0.439784
3.282,-0.938635,-7.6156,-2.63611,-0.43863
3.2821,-0.938899,-7.61565,-2.63669,-0.437476
3.2822,-0.939162,-7.61569,-2.63727,-0.436322
3.2823,-0.939426,-7.61573,-2.63784,-0.435168
3.2824,-0.93969,-7.61578,-2.63842,-0.434015
3.2825,-0.939954,-7.61582,-2.63899,-0.432861
3.2826,-0.940218,-7.61586,-2.63957,-0.431707
3.2827,-0.940482,-7.61591,-2.64014,-0.430554
3.2828,-0.940746,-7.61595,-2.64072,-0.4294
3.2829,-0.94101,-7.61599,-2.64129,-0.428246
3.283,-0.941274,-7.61604,-2.64187,-0.427093
3.2831,-0.941538,-7.61608,-2.64244,-0.425939
3.2832,-0.941803,-7.61612,-2.64302,-0.424785
3.2833,-0.942067,-7.61616,-2.64359,-0.423632
3.2834,-0.942331,-7.61621,-2.64416,-0.422478
3.2835,-0.942596,-7.61625,-2.64474,-0.421325
3.2836,-0.94286,-7.61629,-2.64531,-0.420172
3.2837,-0.943125,-7.61633,-2.64588,-0.419018
3.2838,-0.943389,-7.61637,-2.64646,-0.417865
3.2839,-0.943654,-7.61642,-2.64703,-0.416711
3.284,-0.943919,-7.61646,-2.6476,-0.415558
3.2841,-0.944184,-7.6165,-2.64817,-0.414405
3.2842,-0.944448,-7.61654,-2.64875,-0.413251
3.2843,-0.944713,-7.61658,-2.64932,-0.412098
3.2844,-0.944978,-7.61662,-2.64989,-0.410945
3.2845,-0.945243,-7.61666,-2.65046,-0.409792
3.2846,-0.945508,-7.61671,-2.65103,-0.408639
3.2847,-0.945774,-7.61675,-2.6516,-0.407485
3.2848,-0.946039,-7.61679,-2.65217,-0.406332
3.2849,-0.946304,-7.61683,-2.65274,-0.405179
3.285,-0.946569,-7.61687,-2.65331,-0.404026
3.2851,-0.946835,-7.61691,-2.65388,-0.402873
3.2852,-0.9471,-7.61695,-2.65445,-0.40172
3.2853,-0.947366,-7.61699,-2.65502,-0.400567
3.2854,-0.947631,-7.61703,-2.65559,-0.399414
3.2855,-0.947897,-7.61707,-2.65616,-0.398261
3.2856,-0.948162,-7.61711,-2.65673,-0.397108
3.2857,-0.948428,-7.61715,-2.6573,-0.395956
3.2858,-0.948694,-7.61719,-2.65787,-0.394803
3.2859,-0.94896,-7.61723,-2.65844,-0.39365
3.286,-0.949225,-7.61727,-2.659,-0.392497
3.2861,-0.949491,-7.61731,-2.65957,-0.391344
3.2862,-0.949757,-7.61734,-2.66014,-0.390192
3.2863,-0.950023,-7.61738,-2.66071,-0.389039
3.2864,-0.950289,-7.61742,-2.66127,-0.387886
3.2865,-0.950556,-7.61746,-2.66184,-0.386734
3.2866,-0.950822,-7.6175,-2.66241,-0.385581
3.2867,-0.951088,-7.61754,-2.66297,-0.384429
3.2868,-0.951354,-7.61758,-2.66354,-0.383276
3.2869,-0.951621,-7.61761,-2.66411,-0.382124
3.287,-0.951887,-7.61765,-2.66467,-0.380971
3.2871,-0.952154,-7.61769,-2.66524,-0.379819
3.2872,-0.95242,-7.61773,-2.6658,-0.378666
3.2873,-0.952687,-7.61777,-2.66637,-0.377514
3.2874,-0.952954,-7.6178,-2.66694,-0.376362
3.2875,-0.95322,-7.61784,-2.6675,-0.375209
3.2876,-0.953487,-7.61788,-2.66806,-0.374057
3.2877,-0.953754,-7.61792,-2.66863,-0.372905
3.2878,-0.954021,-7.61795,-2.66919,-0.371753
3.2879,-0.954288,-7.61799,-2.66976,-0.3706
3.288,-0.954555,-7.61803,-2.67032,-0.369448
3.2881,-0.954822,-7.61806,-2.67089,-0.368296
3.2882,-0.955089,-7.6181,-2.67145,-0.367144
3.2883,-0.955356,-7.61814,-2.67201,-0.365992
3.2884,-0.955623,-7.61817,-2.67257,-0.36484
3.2885,-0.955891,-7.61821,-2.67314,-0.363688
3.2886,-0.956158,-7.61825,-2.6737,-0.362536
3.2887,-0.956425,-7.61828,-2.67426,-0.361384
3.2888,-0.956693,-7.61832,-2.67482,-0.360232
3.2889,-0.95696,-7.61836,-2.67539,-0.35908
3.289,-0.957228,-7.61839,-2.67595,-0.357929
3.2891,-0.957496,-7.61843,-2.67651,-0.356777
3.2892,-0.957763,-7.61846,-2.67707,-0.355625
3.2893,-0.958031,-7.6185,-2.67763,-0.354473
3.2894,-0.958299,-7.61853,-2.67819,-0.353322
3.2895,-0.958567,-7.61857,-2.67875,-0.35217
3.2896,-0.958834,-7.6186,-2.67931,-0.351018
3.2897,-0.959102,-7.61864,-2.67987,-0.349867
3.2898,-0.95937,-7.61867,-2.68043,-0.348715
3.2899,-0.959639,-7.61871,-2.68099,-0.347564
3.29,-0.959907,-7.61874,-2.68155,-0.346412
3.2901,-0.960175,-7.61878,-2.68211,-0.345261
3.2902,-0.960443,-7.61881,-2.68267,-0.344109
3.2903,-0.960711,-7.61885,-2.68323,-0.342958
3.2904,-0.96098,-7.61888,-2.68379,-0.341807
3.2905,-0.961248,-7.61892,-2.68435,-0.340655
3.2906,-0.961517,-7.61895,-2.68491,-0.339504
3.2907,-0.961785,-7.61898,-2.68547,-0.338353
3.2908,-0.962054,-7.61902,-2.68602,-0.337202
3.2909,-0.962322,-7.61905,-2.68658,-0.33605
3.291,-0.962591,-7.61908,-2.68714,-0.334899
3.2911,-0.96286,-7.61912,-2.6877,-0.333748
3.2912,-0.963129,-7.61915,-2.68825,-0.332597
3.2913,-0.963397,-7.61918,-2.68881,-0.331446
3.2914,-0.963666,-7.61922,-2.68937,-0.330295
3.2915,-0.963935,-7.61925,-2.68992,-0.329144
3.2916,-0.964204,-7.61928,-2.69048,-0.327993
3.2917,-0.964473,-7.61932,-2.69103,-0.326842
3.2918,-0.964742,-7.61935,-2.69159,-0.325691
3.2919,-0.965012,-7.61938,-2.69215,-0.324541
3.292,-0.965281,-7.61941,-2.6927,-0.32339
3.2921,-0.96555,-7.61945,-2.69326,-0.322239
3.2922,-0.96582,-7.61948,-2.69381,-0.321088
3.2923,-0.966089,-7.61951,-2.69437,-0.319938
3.2924,-0.966358,-7.61954,-2.69492,-0.318787
3.2925,-0.966628,-7.61957,-2.69547,-0.317636
3.2926,-0.966898,-7.61961,-2.69603,-0.316486
3.2927,-0.967167,-7.61964,-2.69658,-0.315335
3.2928,-0.967437,-7.61967,-2.69714,-0.314185
3.2929,-0.967707,-7.6197,-2.69769,-0.313034
3.293,-0.967976,-7.61973,-2.69824,-0.311884
3.2931,-0.968246,-7.61976,-2.69879,-0.310734
3.2932,-0.968516,-7.61979,-2.69935,-0.309583
3.2933,-0.968786,-7.61982,-2.6999,-0.308433
3.2934,-0.969056,-7.61986,-2.70045,-0.307283
3.2935,-0.969326,-7.61989,-2.701,-0.306132
3.2936,-0.969596,-7.61992,-2.70156,-0.304982
3.2937,-0.969867,-7.61995,-2.70211,-0.303832
3.2938,-0.970137,-7.61998,-2.70266,-0.302682
3.2939,-0.970407,-7.62001,-2.70321,-0.301532
3.294,-0.970677,-7.62004,-2.70376,-0.300382
3.2941,-0.970948,-7.62007,-2.70431,-0.299232
3.2942,-0.971218,-7.6201,-2.70486,-0.298082
3.2943,-0.971489,-7.62013,-2.70541,-0.296932
3.2944,-0.971759,-7.62016,-2.70596,-0.295782
3.2945,-0.97203,-7.62019,-2.70651,-0.294632
3.2946,-0.972301,-7.62022,-2.70706,-0.293482
3.2947,-0.972571,-7.62024,-2.70761,-0.292333
3.2948,-0.972842,-7.62027,-2.70816,-0.291183
3.2949,-0.973113,-7.6203,-2.70871,-0.290033
3.295,-0.973384,-7.62033,-2.70926,-0.288884
3.2951,-0.973655,-7.62036,-2.70981,-0.287734
3.2952,-0.973926,-7.62039,-2.71036,-0.286584
3.2953,-0.974197,-7.62042,-2.7109,-0.285435
3.2954,-0.974468,-7.62045,-2.71145,-0.284285
3.2955,-0.974739,-7.62048,-2.712,-0.283136
3.2956,-0.97501,-7.6205,-2.71255,-0.281987
3.2957,-0.975282,-7.62053,-2.71309,-0.280837
3.2958,-0.975553,-7.62056,-2.71364,-0.279688
3.2959,-0.975824,-7.62059,-2.71419,-0.278539
3.296,-0.976096,-7.62062,-2.71473,-0.277389
3.2961,-0.976367,-7.62064,-2.71528,-0.27624
3.2962,-0.976639,-7.62067,-2.71583,-0.275091
3.2963,-0.976911,-7.6207,-2.71637,-0.273942
3.2964,-0.977182,-7.62073,-2.71692,-0.272793
3.2965,-0.977454,-7.62075,-2.71746,-0.271644
3.2966,-0.977726,-7.62078,-2.71801,-0.270495
3.2967,-0.977998,-7.62081,-2.71855,-0.269346
3.2968,-0.978269,-7.62083,-2.7191,-0.268197
3.2969,-0.978541,-7.62086,-2.71964,-0.267048
3.297,-0.978813,-7.62089,-2.72019,-0.265899
3.2971,-0.979085,-7.62091,-2.72073,-0.26475
3.2972,-0.979358,-7.62094,-2.72128,-0.263601
3.2973,-0.97963,-7.62097,-2.72182,-0.262453
3.2974,-0.979902,-7.62099,-2.72236,-0.261304
3.2975,-0.980174,-7.62102,-2.72291,-0.260155
3.2976,-0.980446,-7.62104,-2.72345,-0.259007
3.2977,-0.980719,-7.62107,-2.72399,-0.257858
3.2978,-0.980991,-7.6211,-2.72454,-0.25671
3.2979,-0.981264,-7.62112,-2.72508,-0.255561
3.298,-0.981536,-7.62115,-2.72562,-0.254413
3.2981,-0.981809,-7.62117,-2.72616,-0.253265
3.2982,-0.982082,-7.6212,-2.7267,-0.252116
3.2983,-0.982354,-7.62122,-2.72725,-0.250968
3.2984,-0.982627,-7.62125,-2.72779,-0.24982
3.2985,-0.9829,-7.62127,-2.72833,-0.248671
3.2986,-0.983173,-7.6213,-2.72887,-0.247523
3.2987,-0.983446,-7.62132,-2.72941,-0.246375
3.2988,-0.983719,-7.62135,-2.72995,-0.245227
3.2989,-0.983992,-7.62137,-2.73049,-0.244079
3.299,-0.984265,-7.6214,-2.73103,-0.242931
3.2991,-0.984538,-7.62142,-2.73157,-0.241783
3.2992,-0.984811,-7.62144,-2.73211,-0.240635
3.2993,-0.985084,-7.62147,-2.73265,-0.239487
3.2994,-0.985357,-7.62149,-2.73319,-0.23834
3.2995,-0.985631,-7.62152,-2.73373,-0.237192
3.2996,-0.985904,-7.62154,-2.73427,-0.236044
3.2997,-0.986178,-7.62156,-2.73481,-0.234896
3.2998,-0.986451,-7.62159,-2.73534,-0.233749
3.2999,-0.986725,-7.62161,-2.73588,-0.232601
3.3,-0.986998,-7.62163,-2.73642,-0.231454
3.3001,-0.987272,-7.62166,-2.73696,-0.230306
3.3002,-0.987546,-7.62168,-2.73749,-0.229159
3.3003,-0.987819,-7.6217,-2.73803,-0.228011
3.3004,-0.988093,-7.62172,-2.73857,-0.226864
3.3005,-0.988367,-7.62175,-2.73911,-0.225716
3.3006,-0.988641,-7.62177,-2.73964,-0.224569
3.3007,-0.988915,-7.62179,-2.74018,-0.223422
3.3008,-0.989189,-7.62181,-2.74071,-0.222275
3.3009,-0.989463,-7.62184,-2.74125,-0.221128
3.301,-0.989737,-7.62186,-2.74179,-0.219981
3.3011,-0.990012,-7.62188,-2.74232,-0.218833
3.3012,-0.990286,-7.6219,-2.74286,-0.217686
3.3013,-0.99056,-7.62192,-2.74339,-0.21654
3.3014,-0.990835,-7.62195,-2.74393,-0.215393
3.3015,-0.991109,-7.62197,-2.74446,-0.214246
3.3016,-0.991383,-7.62199,-2.74499,-0.213099
3.3017,-0.991658,-7.62201,-2.74553,-0.211952
3.3018,-0.991933,-7.62203,-2.74606,-0.210805
3.3019,-0.992207,-7.62205,-2.7466,-0.209659
3.302,-0.992482,-7.62207,-2.74713,-0.208512
3.3021,-0.992757,-7.62209,-2.74766,-0.207366
3.3022,-0.993031,-7.62211,-2.7482,-0.206219
3.3023,-0.993306,-7.62213,-2.74873,-0.205072
3.3024,-0.993581,-7.62216,-2.74926,-0.203926
3.3025,-0.993856,-7.62218,-2.74979,-0.20278
3.3026,-0.994131,-7.6222,-2.75033,-0.201633
3.3027,-0.994406,-7.62222,-2.75086,-0.200487
3.3028,-0.994681,-7.62224,-2.75139,-0.199341
3.3029,-0.994956,-7.62226,-2.75192,-0.198195
3.303,-0.995232,-7.62228,-2.75245,-0.197048
3.3031,-0.995507,-7.6223,-2.75298,-0.195902
3.3032,-0.995782,-7.62231,-2.75351,-0.194756
3.3033,-0.996058,-7.62233,-2.75404,-0.19361
3.3034,-0.996333,-7.62235,-2.75457,-0.192464
3.3035,-0.996609,-7.62237,-2.7551,-0.191318
3.3036,-0.996884,-7.62239,-2.75563,-0.190172
3.3037,-0.99716,-7.62241,-2.75616,-0.189027
3.3038,-0.997435,-7.62243,-2.75669,-0.187881
3.3039,-0.997711,-7.62245,-2.75722,-0.186735
3.304,-0.997987,-7.62247,-2.75775,-0.185589
3.3041,-0.998263,-7.62249,-2.75828,-0.184444
3.3042,-0.998538,-7.6225,-2.75881,-0.183298
3.3043,-0.998814,-7.62252,-2.75934,-0.182153
3.3044,-0.99909,-7.62254,-2.75986,-0.181007
3.3045,-0.999366,-7.62256,-2.76039,-0.179862
3.3046,-0.999642,-7.62258,-2.76092,-0.178716
3.3047,-0.999919,-7.62259,-2.76145,-0.177571
3.3048,-1.00019,-7.62261,-2.76197,-0.176426
3.3049,-1.00047,-7.62263,-2.7625,-0.175281
3.305,-1.00075,-7.62265,-2.76303,-0.174135
3.3051,-1.00102,-7.62266,-2.76355,-0.17299
3.3052,-1.0013,-7.62268,-2.76408,-0.171845
3.3053,-1.00158,-7.6227,-2.76461,-0.1707
3.3054,-1.00185,-7.62272,-2.76513,-0.169555
3.3055,-1.00213,-7.62273,-2.76566,-0.16841
3.3056,-1.00241,-7.62275,-2.76618,-0.167265
3.3057,-1.00268,-7.62277,-2.76671,-0.166121
3.3058,-1.00296,-7.62278,-2.76723,-0.164976
3.3059,-1.00324,-7.6228,-2.76776,-0.163831
3.306,-1.00351,-7.62282,-2.76828,-0.162686
3.3061,-1.00379,-7.62283,-2.76881,-0.161542
3.3062,-1.00407,-7.62285,-2.76933,-0.160397
3.3063,-1.00434,-7.62286,-2.76986,-0.159253
3.3064,-1.00462,-7.62288,-2.77038,-0.158108
3.3065,-1.0049,-7.6229,-2.7709,-0.156964
3.3066,-1.00517,-7.62291,-2.77143,-0.15582
3.3067,-1.00545,-7.62293,-2.77195,-0.154675
3.3068,-1.00573,-7.62294,-2.77247,-0.153531
3.3069,-1.00601,-7.62296,-2.77299,-0.152387
3.307,-1.00628,-7.62297,-2.77352,-0.151243
3.3071,-1.00656,-7.62299,-2.77404,-0.150098
3.3072,-1.00684,-7.623,-2.77456,-0.148954
3.3073,-1.00712,-7.62302,-2.77508,-0.14781
3.3074,-1.00739,-7.62303,-2.7756,-0.146667
3.3075,-1.00767,-7.62305,-2.77612,-0.145523
3.3076,-1.00795,-7.62306,-2.77664,-0.144379
3.3077,-1.00823,-7.62308,-2.77717,-0.143235
3.3078,-1.0085,-7.62309,-2.77769,-0.142091
3.3079,-1.00878,-7.6231,-2.77821,-0.140948
3.308,-1.00906,-7.62312,-2.77873,-0.139804
3.3081,-1.00934,-7.62313,-2.77925,-0.13866
3.3082,-1.00962,-7.62315,-2.77977,-0.137517
3.3083,-1.00989,-7.62316,-2.78028,-0.136373
3.3084,-1.01017,-7.62317,-2.7808,-0.13523
3.3085,-1.01045,-7.62319,-2.78132,-0.134087
3.3086,-1.01073,-7.6232,-2.78184,-0.132943
3.3087,-1.01101,-7.62321,-2.78236,-0.1318
3.3088,-1.01128,-7.62323,-2.78288,-0.130657
3.3089,-1.01156,-7.62324,-2.7834,-0.129514
3.309,-1.01184,-7.62325,-2.78391,-0.128371
3.3091,-1.01212,-7.62326,-2.78443,-0.127228
3.3092,-1.0124,-7.62328,-2.78495,-0.126085
3.3093,-1.01268,-7.62329,-2.78547,-0.124942
3.3094,-1.01296,-7.6233,-2.78598,-0.123799
3.3095,-1.01323,-7.62331,-2.7865,-0.122656
3.3096,-1.01351,-7.62333,-2.78702,-0.121513
3.3097,-1.01379,-7.62334,-2.78753,-0.120371
3.3098,-1.01407,-7.62335,-2.78805,-0.119228
3.3099,-1.01435,-7.62336,-2.78856,-0.118085
3.31,-1.01463,-7.62337,-2.78908,-0.116943
3.3101,-1.01491,-7.62339,-2.78959,-0.1158
3.3102,-1.01519,-7.6234,-2.79011,-0.114658
3.3103,-1.01546,-7.62341,-2.79062,-0.113516
3.3104,-1.01574,-7.62342,-2.79114,-0.112373
3.3105,-1.01602,-7.62343,-2.79165,-0.111231
3.3106,-1.0163,-7.62344,-2.79217,-0.110089
3.3107,-1.01658,-7.62345,-2.79268,-0.108947
3.3108,-1.01686,-7.62346,-2.79319,-0.107805
3.3109,-1.01714,-7.62348,-2.79371,-0.106663
3.311,-1.01742,-7.62349,-2.79422,-0.105521
3.3111,-1.0177,-7.6235,-2.79473,-0.104379
3.3112,-1.01798,-7.62351,-2.79525,-0.103237
3.3113,-1.01826,-7.62352,-2.79576,-0.102095
3.3114,-1.01854,-7.62353,-2.79627,-0.100953
3.3115,-1.01882,-7.62354,-2.79678,-0.0998116
3.3116,-1.0191,-7.62355,-2.7973,-0.09867
3.3117,-1.01938,-7.62356,-2.79781,-0.0975285
3.3118,-1.01966,-7.62357,-2.79832,-0.0963869
3.3119,-1.01994,-7.62358,-2.79883,-0.0952455
3.312,-1.02022,-7.62359,-2.79934,-0.0941041
3.3121,-1.0205,-7.62359,-2.79985,-0.0929627
3.3122,-1.02078,-7.6236,-2.80036,-0.0918215
3.3123,-1.02106,-7.62361,-2.80087,-0.0906802
3.3124,-1.02134,-7.62362,-2.80138,-0.0895391
3.3125,-1.02162,-7.62363,-2.80189,-0.088398
3.3126,-1.0219,-7.62364,-2.8024,-0.0872569
3.3127,-1.02218,-7.62365,-2.80291,-0.0861159
3.3128,-1.02246,-7.62366,-2.80342,-0.084975
3.3129,-1.02274,-7.62367,-2.80393,-0.0838341
3.313,-1.02302,-7.62367,-2.80444,-0.0826933
3.3131,-1.0233,-7.62368,-2.80495,-0.0815526
3.3132,-1.02358,-7.62369,-2.80545,-0.0804119
